msd;diffusion
0.0002108939867832352;0.007029799559441173
0.0008407772274050982;0.014012953790084971
0.0018823219642858848;0.020914688492065386
0.00332424954155054;0.027702079512921165
0.005152305694193262;0.03434870462795508
0.0073498842801053;0.04083269044502945
0.00989814407267477;0.04713401939368938
0.012776769625265458;0.05323654010527274
0.01596501624800921;0.059129689807441516
0.019441815410890705;0.06480605136963569
0.0231854905655995;0.07025906231999848
0.02717397720748057;0.07548327002077936
0.031384910150926176;0.08047412859211839
0.03579521447021205;0.08522670111955251
0.0403815145343837;0.0897366989652971
0.04512109736026189;0.09400228616721226
0.04999248488153397;0.09802448015987053
0.054976006179375404;0.10180741885069519
0.060054451436873144;0.1053586867313564
0.06521338034303882;0.10868896723839802
0.07044065491322486;0.11181056335432518
0.07572591577759662;0.11473623602666154
0.08106200239342808;0.11748116288902619
0.08644498333960414;0.1200624768605613
0.09187268511704075;0.12249691348938767
0.0973453575739894;0.1248017404794736
0.10286497070801957;0.126993790997555
0.10843227964963496;0.12908604720194636
0.11404582454004868;0.1310871546437341
0.11970362481494976;0.1330040275721664
0.12540411647544783;0.1348431359951052
0.13114522677016086;0.13660961121891754
0.13692332156583836;0.13830638542003873
0.14273193129987763;0.1399332659802722
0.14856085298594485;0.1414865266532808
0.1543961264666356;0.14295937635799594
0.16022230038811586;0.14434441476406834
0.1660267321362471;0.1456374843300413
0.17179939172336675;0.1468370869430485
0.17753427947920847;0.1479452328993404
0.18322889108155052;0.1489665781150817
0.1888844058612046;0.14990825862000368
0.1945054532851812;0.15077942115130324
0.20009947736608633;0.151590513156126
0.2056740475448699;0.15235114632953325
0.2112382141371802;0.15307116966462334
0.21680155435909929;0.15375996763056685
0.22237353530543033;0.1544260661843266
0.22796096749776487;0.1550754880937176
0.23356783713736207;0.15571189142490804
0.23919521088917417;0.1563367391432511
0.24484328260622876;0.15695082218347997
0.2505111991786013;0.15755421331987504
0.256198969418648;0.15814751198681976
0.2619077834479631;0.1587319899684625
0.2676401099240621;0.15930958924051317
0.2733976223527549;0.15988165049868708
0.27918188295164637;0.16044935801818758
0.284994544831285;0.1610138671363192
0.29083869170465115;0.1615770509470284
0.2967159177883538;0.1621398457859857
0.30262603196406174;0.16270216772261384
0.3085671840327699;0.1632630603347989
0.31453872022409907;0.16382225011671825
0.320541787876644;0.16438040403930462
0.3265800489101383;0.164939418641484
0.33265681776437306;0.1655009043603846
0.3387744298892071;0.16606589700451327
0.3449332715077459;0.16663443068007047
0.3511334647004877;0.167206411762137
0.35737427517019704;0.16778134984516294
0.3636541315830765;0.16835839425142432
0.3699692416305283;0.16893572677193072
0.3763159563511185;0.1695116920500534
0.38269349906071476;0.1700859995825399
0.3891104010788401;0.17066245661352633
0.39557016858407656;0.17124249722254395
0.40207258646404487;0.17182589165130122
0.4086254864897149;0.17241581708426787
0.41523676396427;0.17301531831844585
0.42190592780242125;0.17362383860181943
0.42862440816208663;0.17423756429353116
0.4353782913628339;0.17485071942282485
0.44215482981411003;0.17545826579925
0.4489429973406223;0.17605607738847934
0.4557343443842199;0.1766412187535736
0.46252346529180977;0.17721205566736004
0.4693077132099939;0.17776807318560375
0.47608441111264777;0.1783087682069842
0.4828530497766227;0.1788344628802306
0.489614517696599;0.1793459771782414
0.49636937576145324;0.17984397672516422
0.50311426288254;0.18032769278944086
0.5098458592902088;0.18079640400362013
0.5165650145767793;0.18125088230764183
0.5232769041766159;0.1816933695057694
0.5299877201190696;0.18212636430208576
0.5367043860955105;0.18255251227738453
0.5434301114734496;0.18297310150621196
0.5501642165826508;0.18338807219421693
0.5569026323858244;0.18379624831215327
0.5636403051881873;0.18419617816607428
0.5703706350191616;0.18458596602561864
0.5770860466450374;0.18496347648879402
0.5837777263545633;0.185326262334782
0.5904387123385004;0.18567255104984287
0.5970637144289059;0.18600115714296134
0.6036493627146582;0.18631153170205497
0.6101926492446997;0.18660325664975524
0.616692507937901;0.1868765175569397
0.6231510501701166;0.1871324474985335
0.6295748584023348;0.18737346976259966
0.6359736047492601;0.18760283325936877
0.6423608876866348;0.18782482096100434
0.6487504381050636;0.18804360524784453
0.6551545651582956;0.18826280607997
0.6615837032999554;0.18848538555554284
0.6680475079010154;0.18871398528277272
0.6745517719947308;0.18895007618900025
0.6810987544163102;0.18919409844897503
0.6876864823476746;0.18944531194150815
0.6943120433750984;0.18970274409155694
0.7009707154893087;0.1899649635472381
0.7076529637025389;0.19022929131788682
0.7143437158834639;0.1904916575689237
0.7210303176843362;0.19074876129215243
0.7277061454239215;0.19099898830024187
0.7343715282076521;0.19124258547074272
0.741030586460688;0.1914807716952682
0.7476900686597358;0.19171540222044506
0.7543594919264086;0.1919489801339462
0.7610533048888803;0.1921851780022425
0.7677869074745314;0.1924277963595317
0.7745743827947283;0.19268019472505682
0.7814256708981265;0.19294461009830285
0.7883451878196835;0.19322185975972636
0.795331068101797;0.19351120878389222
0.8023828633992749;0.1938122858452355
0.8095039570526299;0.19412564917329253
0.8166960627882803;0.19445144352101912
0.8239521430295629;0.19478774066892737
0.8312597330298299;0.19513139273000704
0.8386020956842448;0.19547834398234146
0.8459596147234518;0.1958239848896879
0.8533161071148453;0.1961646223252518
0.8606604344471561;0.1964978160838256
0.8679796853717493;0.19682079033372998
0.8752607464976783;0.19713079876073833
0.8824952551007319;0.19742623156615927
0.8896840194019303;0.19770755986709562
0.8968330672841237;0.19797639454395669
0.9039507904893703;0.1982348224757391
0.9110448189967093;0.19848471002106957
0.9181225343969656;0.1987278212980445
0.9251900752342977;0.19896560757726833
0.9322533179496821;0.19919942691232523
0.9393168677612719;0.1994303328580195
0.9463852260696728;0.19965933039444572
0.9534620653819573;0.19988722544695123
0.9605510549973019;0.20011480312443788
0.9676546960999625;0.2003425871842572
0.9747753985355013;0.20057106965751056
0.9819137074167731;0.20080034916498424
0.9890679838243871;0.20103007801308684
0.9962323188031498;0.2012590543036666
1.0033978246709834;0.20148550696204484
1.0105546092779472;0.2017075068419056
1.0176980069336268;0.20192420772492592
1.0248302523840858;0.20213614445445477
1.031960037843197;0.20234510545945042
1.039096396862814;0.20255290387189356
1.0462441101370585;0.20276048646067027
1.0533982347192306;0.2029669045701793
1.0605454821863518;0.20316963260274937
1.0676692901829328;0.2033655790824634
1.0747615778156006;0.20355332913174254
1.0818287607491528;0.2037342298962623
1.0888904977656908;0.20391207823327542
1.0959708150149934;0.20409139944413282
1.1030912084198432;0.20427614970737834
1.1102640970028537;0.2044685261515384
1.1174917895244474;0.20466882592022848
1.1247672794216075;0.20487564288189572
1.1320785671940397;0.20508669695544196
1.139409490093021;0.20529900722396774
1.14674283049036;0.2055094678298136
1.1540639700930357;0.2057155026903807
1.1613654279700143;0.20591585602305218
1.1686447504716233;0.20611018526836392
1.1759016323152651;0.20629853198513423
1.1831335907302647;0.20648055684646854
1.190336841971809;0.20665570173121683
1.197509403825756;0.20682373123070052
1.2046569526328297;0.20698573069292606
1.2117921498778628;0.2071439572440791
1.2189305912658013;0.20730112096357164
1.2260841011865107;0.2074592387794434
1.2332580415388699;0.20761919891226766
1.2404502274168787;0.20778060760751738
1.2476552105636876;0.20794253509394792
1.2548685759481695;0.20810424145077439
1.262092740283064;0.20826612875958153
1.269337173316801;0.2084297493131036
1.2766152589457085;0.2085972645336125
1.2839352722681967;0.20876996297043846
1.291293903174554;0.2089472335233906
1.2986710281497484;0.20912576942830088
1.306034225845399;0.20930035670599342
1.3133470374526937;0.20946523723328445
1.3205784834237977;0.20961563228949168
1.3277040665532316;0.20974787781251683
1.3347058825329328;0.20985941549259948
1.3415719030111206;0.20994865461832873
1.3482985549424675;0.2100153512371445
1.3548913048707014;0.21006066742181417
1.3613674622383827;0.21008757133308376
1.3677542331114354;0.21010049663770128
1.3740848212918901;0.210104712735763
1.3803926872731034;0.21010543185283156
1.3867093693633086;0.2101074802065619
1.3930613989690306;0.2101148414734586
1.39946831062804;0.21013037697117717
1.4059367669916178;0.21015497264448696
1.4124598776335557;0.2101874817907077
1.4190228086385501;0.21022560127978518
1.4256145601764993;0.21026763424432143
1.4322320725960587;0.2103130796763669
1.4388806781678092;0.21036267224675573
1.4455693478454836;0.2104176634418462
1.452306474129799;0.21047919914924623
1.4590960823121213;0.21054777522541432
1.4659397971738857;0.2106235340767077
1.4728379558601483;0.21070643145352622
1.4797922973964182;0.21079662356074333
1.4868055604321848;0.21089440573506166
1.493882021988981;0.21100028559166398
1.5010259063268572;0.21111475475764518
1.508243655128876;0.21123860716090698
1.5155428686748778;0.21137278503136372
1.522930333285731;0.21151810184524042
1.5304093522579678;0.21167487583097755
1.5379819758064035;0.21184324735625393
1.5456462713194772;0.2120228081371025
1.553396312098526;0.21221261094242158
1.5612238434188452;0.2124114072678701
1.569121099951478;0.2126180352237775
1.5770771505704282;0.2128309245034316
1.5850805897475189;0.21304846636391386
1.5931234595033856;0.21326953942481736
1.6012032930941673;0.21349377241255563
1.6093197896657438;0.21372108760501243
1.6174744235487828;0.21395164332655855
1.6256683599135076;0.21418555466581127
1.6339011534635586;0.21442272355164813
1.6421663084511178;0.2146622625426298
1.6504519710216206;0.2149026003934402
1.6587427235304602;0.21514172808436577
1.6670224260965196;0.21537757443107491
1.6752724638392138;0.21560778170388853
1.6834718302289955;0.21582972182423021
1.6915954380766616;0.2160402858335455
1.6996189533209025;0.21623650805609446
1.7075242265036212;0.21641625177485693
1.7153060606697135;0.21657904806435774
1.722973179991515;0.2167261861624547
1.7305444887560057;0.21686021162355962
1.7380386263834031;0.21698359879942614
1.7454709099873558;0.2170983718889746
1.752855711352577;0.21720640785038128
1.7602106681543135;0.21730995903139674
1.7675534776251467;0.21741125186041163
1.7748965314321712;0.2175118298323739
1.7822410173747993;0.21761184583330884
1.7895809910471725;0.21771058285245407
1.7969086091425495;0.21780710413849083
1.8042191914234917;0.21790086852940724
1.8115116030273273;0.21799176931736788
1.8187911142150852;0.21808046933034594
1.826067585336495;0.21816817029109858
1.8333532894174547;0.21825634397826843
1.8406635265767723;0.21834680030566697
1.8480204018421926;0.21844212787732772
1.8554490932230947;0.21854524066231973
1.8629754324947538;0.2186590883209805
1.8706201466284937;0.21878598206181213
1.8783925619336899;0.21892687202024358
1.886285483867519;0.21908077629123332
1.8942816092782997;0.21924555662943282
1.9023627809543788;0.21941900587709098
1.910516868338867;0.21959964003895022
1.9187357977257467;0.21978646022058954
1.9270175427024534;0.21997917154137595
1.9353663077294188;0.22017819200562216
1.9437924286934922;0.22038462910357054
1.9523057755953708;0.22059952266614355
1.9609093330316558;0.2208231230891504
1.96959489303998;0.22105442121660832
1.9783484705488348;0.22129177522917615
1.9871527935803328;0.22153319883838715
1.995989367066867;0.22177659634076302
2.00483664778751;0.2220195623241982
2.0136697949808204;0.22225935926940624
2.022460404288327;0.22249289376109208
2.0311841216716;0.22271755720083336
2.0398278402645507;0.22293200440049735
2.0483930506906045;0.22313649789658002
2.0568893274815903;0.22333217453654616
2.0653266723224983;0.22352020263230504
2.073708687664724;0.2237010450555258
2.0820364560790257;0.22387488775043288
2.0903100315105245;0.22404180402042062
2.098527634193453;0.22420167031981336
2.1066849689157996;0.2243540967961448
2.1147803157759357;0.22449897195073626
2.1228134166413266;0.22463634038532554
2.130783563420753;0.22476619867307518
2.1386829254805173;0.2248877944774466
2.1464956610042085;0.2249995451786382
2.154200400305021;0.22509931037670022
2.1617789862957326;0.22518531107247214
2.1692266704141714;0.2252571828052099
2.1765602608863777;0.22531679719320677
2.183810937711606;0.2253674858319511
2.191018550316075;0.22541343110247683
2.1982227656610296;0.22545874519600304
2.2054551794292223;0.22550666456331514
2.2127352865102496;0.22555915254946476
2.220073695470512;0.22561724547464554
2.2274739791428875;0.2256812542191375
2.234933032036217;0.22575081131678956
2.242441001577073;0.22582487427765086
2.2499867576986237;0.22590228490950037
2.257557391188049;0.2259817208396445
2.265135499114192;0.22606142705730461
2.2727043870890653;0.2261397400088622
2.28025710355911;0.22621598249594344
2.287789531529255;0.22628976572989662
2.295296684554216;0.2263606197785223
2.302768601752531;0.22642759112610922
2.3101903875700764;0.2264892536833408
2.317546400772442;0.22654412519769718
2.324826834667373;0.22659130942177122
2.332029213051623;0.2266306329496232
2.3391596540873025;0.22666275717900217
2.3462284312653527;0.2266887373203239
2.3532488513810836;0.22670990861089435
2.360236161614609;0.22672777729246965
2.3672076326264615;0.22674402611364575
2.3741789922570415;0.2267601711802332
2.381163425028713;0.22677746905035362
2.3881702871045825;0.22679679839549688
2.3952062084873735;0.22681876974312248
2.402273518559844;0.22684358060055188
2.409371308050095;0.22687112128531967
2.4164961658262336;0.2269010484343881
2.423646597734438;0.22693320203505973
2.430822225215778;0.22696752803135184
2.4380230532313103;0.22700400868075515
2.44524632426571;0.22704236994110585
2.4524849350776394;0.22708193843311478
2.459727332495968;0.22712163734958155
2.4669611289017457;0.22716032494491212
2.4741749460571913;0.22719696474354373
2.4813620629741644;0.22723095814781727
2.4885196763004824;0.2272620708950212
2.495646027994876;0.22729016648405065
2.50273544169486;0.2273147540140654
2.5097816140292952;0.22733529112584194
2.5167827324132075;0.22735164701112984
2.52374482619699;0.2273643987564856
2.530678617531007;0.22737453886172573
2.537599046151847;0.22738342707453824
2.5445232408194958;0.22739260418404786
2.5514671694850337;0.22740349104144686
2.5584400057484884;0.2274168893998656
2.5654441900962937;0.22743299557591254
2.572476657727223;0.2274515170404264
2.5795310504095577;0.2274718739338234
2.586596004401006;0.22749305227801284
2.5936596033762096;0.22751400029615873
2.600714516447245;0.22753407842933027
2.607762665674726;0.2275534612281611
2.6148126053789906;0.22757289864046917
2.621875717523549;0.22759337825725254
2.6289614848823946;0.2276157129768307
2.6360771106989898;0.2276405104230561
2.6432237418667954;0.22766785028999098
2.6503927513787233;0.22769697176793155
2.6575647384628818;0.2277261986686274
2.664719979634155;0.22775384441317564
2.671846832895223;0.2277789286355689
2.678940720292787;0.22780108165754992
2.6860001862805434;0.227820202398689
2.6930305298246915;0.22783676225251198
2.7000479667661508;0.22785214909418994
2.70707834822839;0.22786854783067256
2.71414794935747;0.22788815695696643
2.7212800293102837;0.2279129002772432
2.728492741411455;0.2279442557570138
2.7357996390311534;0.22798330325259608
2.7432052696534766;0.2280303632297154
2.750700063439851;0.22808458237478033
2.7582557463008857;0.22814356875937847
2.7658328233376084;0.2282040283281855
2.7733913598593585;0.22826266336291015
2.7809013092334087;0.22831702046251304
2.788345083878713;0.2283656907353573
2.7957150943198004;0.22840809594116016
2.80300593051591;0.22844384111784102
2.810211823420229;0.2284725059691243
2.8173268282249624;0.22849366003446572
2.8243486523899004;0.22850717252345473
2.8312801050922394;0.2285133256733042
2.838132971264328;0.2285131216798976
2.8449287406084998;0.22850833257899597
2.8516991709243897;0.228501536131762
2.8584830813457054;0.2284958498277942
2.8653199319785374;0.22849441243847984
2.8722410618009007;0.22849968669856008
2.8792713212817125;0.22851359692712003
2.8864315883202067;0.22853773462551122
2.8937393913972485;0.22857341164275263
2.901203667947336;0.2286212504292621
2.9088262923275674;0.2286813122899031
2.9166046373617083;0.22875330489111437
2.9245344846824226;0.22883681413790474
2.9326087111765213;0.22893120305827644
2.9408182427854435;0.2290356886904551
2.9491507765835276;0.2291492444897846
2.9575933217601063;0.22927080013644235
2.966132871056596;0.2293992939718945
2.9747592184357523;0.22953389031140062
2.9834633003159032;0.22967384913902258
2.9922343953437345;0.2298183099342346
3.0010554295284106;0.2299659332971962
3.0099050277693706;0.23011506328512008
3.0187605987420616;0.23026396634188112
3.027597968064605;0.2304108042667127
3.0363877225383686;0.2305533578237182
3.045103973258351;0.23068969494381444
3.0537297423187195;0.23081857462726524
3.062258815673079;0.23093957885920657
3.0706963134839427;0.23105314623656453
3.0790592604442715;0.23116060513845882
3.0873676035293522;0.2312634909010751
3.0956363793495196;0.2313629580978714
3.1038697062677194;0.2314593367835734
3.1120612585014014;0.23155217697183045
3.1201908095332374;0.23164000070773846
3.128225988791841;0.23172044361421046
3.136128564075188;0.23179072905212034
3.1438639065216543;0.23184837068743763
3.151408105409905;0.2318916928189775
3.1587586828655194;0.23192060813990598
3.16593654524673;0.23193674324151867
3.1729820910430577;0.231943135310165
3.1799447501913765;0.23194345369740166
3.186875567432344;0.23194145323379503
3.1938172335787938;0.23194024935212737
3.200797073295026;0.23194181690543667
3.207822971957838;0.23194670802298176
3.214888997942147;0.23195447315599904
3.2219850429823724;0.2319643659454552
3.2291062004843085;0.2319760201497348
3.236253836221742;0.2319895223098023
3.24343348589739;0.23200525650195924
3.2506498718393657;0.23202354545605752
3.2579064392428974;0.23204461817969352
3.2652047932820443;0.23206857095110475
3.272547947018305;0.2320955990793124
3.27994081136523;0.2321260305283248
3.287389398141088;0.23216026823030284
3.2948975610129643;0.23219855962036395
3.302466165106975;0.2322409398809406
3.3100915129590267;0.2322871237164229
3.317767821219678;0.23233668215824074
3.3254885538980554;0.2323891372395566
3.3332521593237296;0.23244436257487655
3.3410600495832856;0.23250243908025647
3.3489085179201687;0.23256309152223395
3.3567866693376964;0.2326255488106512
3.3646829421426885;0.2326890001481804
3.372581029968449;0.2327523140074844
3.3804572746411754;0.2328138618898881
3.388282923630384;0.2328716786000264
3.396031670313283;0.23292398287471075
3.403686207599995;0.23296962406570806
3.411246413025098;0.23300863476947392
3.4187267708700873;0.23304204300409592
3.4261485297808347;0.23307132855651938
3.433531876377022;0.23309788705886098
3.4408968259255404;0.23312309118736724
3.448259537215933;0.2331480417319765
3.455628294114115;0.23317329919798352
3.4629960750438373;0.2331983888918409
3.470339359865845;0.23322173117377992
3.4776247887129004;0.2332410991759155
3.48482158463991;0.23325445680320683
3.4919072303648138;0.2332603360297137
3.498868208457153;0.23325788056381022
3.5056954647112435;0.2332465379049397
3.5123892771368137;0.2332263796239584
3.5189597458893482;0.233198127626862
3.5254237233272705;0.23316294466450202
3.5317999089007457;0.23312210619806903
3.538107905958321;0.2330769371514045
3.5443678443600435;0.23302878661144266
3.550605936007541;0.23297939212647903
3.556854116345657;0.23293085241294414
3.5631454645907077;0.23288532448305277
3.5695057245991397;0.2328444699673281
3.5759493781571345;0.23280920430710508
3.5824797901839704;0.23277971346224627
3.5890943385697898;0.2327557936815687
3.595783680835936;0.23273680782109618
3.602535087663211;0.23272190488780434
3.6093365289071278;0.23271028555171683
3.6161798117728745;0.23270140358898808
3.6230594990966027;0.23269489396895332
3.62997006688883;0.23269038890313012
3.636901595997932;0.23268724222635517
3.643844331624158;0.23268482321993345
3.650794083396824;0.23268286063714622
3.6577529575137033;0.2326814858469277
3.66472564828162;0.23268099354169017
3.671717751761825;0.23268173331823988
3.6787327824687988;0.23268392045975955
3.685771118008349;0.23268757058133513
3.692825024295289;0.232692188046332
3.699877929218865;0.23269672510810469
3.706902438380437;0.23269946254742227
3.7138656725876795;0.23269835041276185
3.720736988146244;0.23269149394285452
3.727494489084393;0.23267755861950018
3.734123267290674;0.23265565528290802
3.7406137828562795;0.23262523525225617
3.7469597263921637;0.23258595446257999
3.753160542831115;0.232537827932535
3.759222492111779;0.23248129202917622
3.7651601812973947;0.23241729514181447
3.7709948528395416;0.2323471874824117
3.7767524718656564;0.2322725997457353
3.78245954784142;0.2321951840295531
3.788142540286613;0.23211657722344442
3.7938265431195055;0.23203832068009209
3.799534686756882;0.23196182458833223
3.8052835269843763;0.2318880881769882
3.8110786551078495;0.2318174364420833
3.8169155579514853;0.23174957850342956
3.822785559306905;0.23168397329132756
3.82867905410354;0.23162002747147853
3.8345899678554805;0.23155736520866427
3.8405176752439916;0.23149594184713632
3.846464980712552;0.23143591941712105
3.852428202485733;0.23137706921836232
3.8583962388844415;0.23131871935758044
3.8643594299121844;0.23126028904321866
3.870319942617121;0.23120190816111832
3.8762947673411396;0.23114458958504114
3.882311287812302;0.2310899576078751
3.8883969952103183;0.23103963132562796
3.894571870678392;0.23099477287534945
3.9008459261567463;0.23095594589441953
3.907222852289215;0.23092333642371246
3.9137029736851514;0.2308969306008939
3.920284048698455;0.23087656352758862
3.926958458542944;0.2308617553523189
3.933715914560597;0.23085187292022283
3.9405465165568323;0.23084631028452443
3.9474469249678252;0.2308448494133231
3.9544190057818756;0.23084757768720818
3.9614631147294213;0.23085449386535087
3.968570676385618;0.23086507716030352
3.9757264782213673;0.23087842498381925
3.9829136753957837;0.23089354639975557
3.9901236550845964;0.23090993374332155
3.9973595076857684;0.23092775896509346
4.004634338528982;0.23094777038806125
4.011962450443068;0.2309707801061064
4.01935634451929;0.230997491064327
4.026826175654087;0.23102846676156547
4.034378718094631;0.23106407320129616
4.042008607964584;0.23110397987218886
4.049688793991808;0.2311466206616329
4.057367678206393;0.2311890414932418
4.064988658091261;0.23122802378221055
4.072507172815826;0.23126105467437968
4.079895022119353;0.23128656587978194
4.08713328684394;0.23130352500531637
4.094215598022257;0.2313116157074721
4.101150934540901;0.23131138942701077
4.107958319029618;0.23130395940482082
4.114653617794253;0.23129025395133518
4.121244731452221;0.23127074811740864
4.127732623286426;0.2312455251140855
4.134119046083751;0.23121471174965053
4.140411839824529;0.23117877385954935
4.146628674850282;0.23113872212097447
4.152793955947036;0.23109593522242824
4.158935515799097;0.23105197309994982
4.165079963279779;0.23100831743093617
4.171253153475896;0.2309663983098503
4.177476523225176;0.23092739210752766
4.1837624159619535;0.23089196556081423
4.1901118461482785;0.23086015681257735
4.196518614235211;0.230831606943631
4.20297116832423;0.23080566547634432
4.209457799153839;0.2307816775851885
4.2159725930254925;0.23075930996308114
4.222519839592635;0.23073878904877787
4.229108235768322;0.23072058023831543
4.235746410657776;0.2307051421926893
4.2424478639154595;0.23069319542770306
4.249234365370638;0.23068590474324854
4.256125669196903;0.23068431811365328
4.263128220399404;0.23068875651511922
4.270226858679345;0.2306983716196296
4.277389820840638;0.23071142507231057
4.2845843625298565;0.2307261369159858
4.291792399886445;0.23074152687561533
4.299012624711277;0.2307575214552483
4.306252727968722;0.2307745299018608
4.31351975510322;0.23079292429658751
4.32081787183322;0.23081292050391133
4.328146221390315;0.23083446514081685
4.335499277117206;0.23085725650251365
4.3428690689804395;0.23088086491124082
4.350253550957317;0.23090517786397644
4.357661351953195;0.2309306492820983
4.3651085292759175;0.23095812324211207
4.372604476671793;0.23098808645915436
4.380145987144082;0.23102035797173429
4.387723036219785;0.2310543989583878
4.3953242434593065;0.23108960270553658
4.40293448592334;0.23112516986474224
4.410539270233577;0.2311603391107745
4.418129982107481;0.23119466154408586
4.425706002821009;0.2312281088203244
4.433271269865507;0.23126089044681833
4.44083195914136;0.23129333120527917
4.448391531832036;0.23132561267977308
4.455955440238244;0.2313580187039587
4.463542512190345;0.23139152473770577
4.4711903185618365;0.23142807031893564
4.478937982375319;0.23146966317185114
4.486814408042436;0.23151777131281917
4.4948335733722;0.2315730846662648
4.5029906672949656;0.23163532239171636
4.5112594310347225;0.23170310380250242
4.51960007648688;0.23177436289676306
4.527968627796226;0.23184683194041097
4.536324478037712;0.23191842934753132
4.544628541911393;0.23198716395668165
4.552844939935648;0.2320512201802063
4.560941709596094;0.23210899285476302
4.568894771572399;0.23215928717339426
4.576688486448969;0.2322013438076595
4.58431842214447;0.23223497579252633
4.591790372238581;0.2322605145290127
4.599121872885155;0.23227888246894723
4.606340292219992;0.2322914922955114
4.613478582964201;0.23230002935368588
4.620563229840939;0.23230584363202308
4.627607767590912;0.23230962688709395
4.634614116307176;0.2323114845266755
4.641580556852496;0.23231133918180658
4.648504121106652;0.2323090515295678
4.65538234225988;0.23230450809680042
4.662216277197161;0.23229777165905138
4.669021390482589;0.23228962141704423
4.675826909918297;0.2322815156442274
4.682663197588627;0.23227496019784852
4.689558476643541;0.23227134604475191
4.696538416522299;0.23227192960050932
4.703620743652457;0.23227756758777562
4.710814694978077;0.23228869304625627
4.718121746950708;0.2323053543550324
4.725539016535992;0.23232738527708907
4.733057502329241;0.23235432019289354
4.740658953287702;0.23238524280822065
4.7483115343373825;0.23241857730481558
4.755975017114414;0.23245234687753735
4.763610732153248;0.23248466237936788
4.771193830849281;0.23251431924216767
4.7787171581244925;0.23254098093063225
4.7861909319171545;0.23256515704164987
4.79363404489542;0.23258777510409606
4.801064931673966;0.23260973506172314
4.808494586041146;0.23263157165172452
4.8159270066955076;0.23265347858432403
4.823362471600322;0.23267546896287128
4.830804150726976;0.23269769512172334
4.8382606816399525;0.23272057150745323
4.845746637913403;0.2327447952888282
4.853280047986744;0.2327712253231052
4.860878762945322;0.23280070703761116
4.868552011926343;0.23283366867175237
4.876296768552034;0.23286995074269506
4.884099504242313;0.23290889385990998
4.891945542378492;0.23294978773230915
4.899822296544398;0.2329920255132857
4.907716510997558;0.23303497203217274
4.915608983097727;0.2330777137552265
4.923478333049481;0.23311923925423675
4.931312227233495;0.2331589705547752
4.939119797024023;0.23319734641284334
4.9469298198643585;0.23323572936654213
4.954782934790867;0.23327603271143438
4.96271941531947;0.23332014176396193
4.970776281518572;0.23336977847505033
4.978985626021263;0.23342642409851208
4.987368193388162;0.233491020289708
4.995926545322507;0.23356365335776094
5.004653595003694;0.23364395868364582
5.01354325857669;0.23373162044646573
5.022596799347307;0.23382666663628057
5.031815061360964;0.2339291055955818
5.041189495179362;0.23403850952550426
5.050696364833165;0.23415374894914995
5.060306521809682;0.2342734500837816
5.069991709424853;0.23439628799929974
5.079726675786303;0.23452108383131595
5.0894874955548435;0.23464672639718043
5.099257109038875;0.23477242675132942
5.109025361686227;0.23489771777867707
5.118786151913853;0.23502232102451118
5.12852694212886;0.23514566447174964
5.138223395536602;0.23526663898977113
5.147843738032151;0.23538380146466165
5.157366877287376;0.2354962044423459
5.166789241945058;0.23560370460305785
5.17612078975857;0.23570677548991664
5.1853756437672525;0.2358060774791838
5.194571567982327;0.23590243269674507
5.203729339604045;0.23599679544689547
5.2128747359225125;0.23609034130083845
5.222036367915576;0.2361843676126448
5.231247048528081;0.2362803544953966
5.240540623263694;0.23637982062533577
5.249942498390611;0.23648389632390143
5.259455428804722;0.23659268685581297
5.26905631219683;0.23670513531881535
